category	video_id	clip
People_Blogs	i-7Vm63hutY	6
Travel_Events	_kdVbteuA-k	143
News_Politics	FqBOgdkhbCA	43
Travel_Events	rgsXBdOC5Eo	109
People_Blogs	k76E-At9bcM	95
Travel_Events	kJmwqwVajLg	246
Science_Technology	gnn2lrnPN2Q	38
Travel_Events	ZfFu1O92Hg0	286
People_Blogs	jTgsMrHlRn8	19
Travel_Events	UrS2Lb0MDgs	5
People_Blogs	9ePx1HBR5Rg	8
Travel_Events	4cXlMqFtjA4	174
Education	CcUfAfwV6nw	13
Travel_Events	ioESJI-tYcc	30
News_Politics	jvtvFHPRcsY	1
Travel_Events	cuu_GcKFspc	11
Film_Animation	qMfTAOBL9lg	2
Entertainment	SI-ornpUq3M	163
Autos_Vehicles	oKYZT4Za40Q	75
Education	OzaXkOArlEY	92
Travel_Events	J3Xef3E3aTQ	230
Travel_Events	sU8oSjtZlx4	21
Sports	R7F2YH3M0VE	46
Science_Technology	QebM1pZTxG4	35
Travel_Events	rgsXBdOC5Eo	459
Gaming	Q3i0LucvUVk	4
Film_Animation	TXQWakSEQro	5
Science_Technology	ZgR_kg52owI	64
Gaming	7279kVSeCM4	2
People_Blogs	ULgAKtt2NFI	3
Science_Technology	Meg_pMmjDxE	50
Travel_Events	0Uam7-sd1po	2
Education	EVS1uX_Kxxo	21
Travel_Events	qBcma93fBWQ	40
Travel_Events	wMoFhBjn2BA	4
Entertainment	_E6edU2l33M	12
Travel_Events	oubRcmUnasc	63
People_Blogs	tkQrtX3kOTM	17
Science_Technology	pXBDMyjBJRY	1
People_Blogs	D0VOUglDgCk	26
Entertainment	fMNGQaI6KX0	1
People_Blogs	jRpVARVhuV4	60
Entertainment	7G4LNVdrUlM	55
Travel_Events	e4uJfwYB240	94
Travel_Events	3Xni2UVJARw	80
Entertainment	Lj9z0AHr6ig	119
Howto_Style	EEOYufY5tds	21
Entertainment	qJGkdajrbPw	2
People_Blogs	9a6LG3fXeDQ	119
People_Blogs	zYvAarE3gPA	132
People_Blogs	oNOVZmhKAAw	6
Entertainment	Wy4kQUdqDKM	72
People_Blogs	n53orYOoHmU	14
Entertainment	0mJDy3przOY	116
Autos_Vehicles	ddworx5UjYE	94
Autos_Vehicles	7W1JHJEBaZI	3
Travel_Events	VALWe9ppLO8	7
People_Blogs	YBDlanoSwuc	156
Travel_Events	Aah5BCU53jY	9
Entertainment	QNqoZBaBU0M	4
Travel_Events	bSV8qc2_qFs	72
Entertainment	d7HMhH7xtXA	1
Gaming	JipE_7cWnBs	251
Entertainment	0PPBj4vnd58	22
Travel_Events	7r4232rrX_U	281
Travel_Events	XVdVhxbTvxs	26
Entertainment	umz0qUIQy5Y	90
People_Blogs	k2kbN_Khg-0	189
Travel_Events	IytLcFb2Dtg	14
News_Politics	N9C9w8sDVLk	8
Nonprofits_Activism	-_gnmeSLTJk	7
Travel_Events	Q-AuyHbjs7g	69
Film_Animation	7EiqE7k71HY	45
Travel_Events	y6FSgSBcNWU	14
People_Blogs	PSyZFS8Vgt0	23
People_Blogs	bw-sRhQvaAk	45
People_Blogs	4Y9DwxJl7cU	11
Entertainment	LRNEhVfm6cw	63
Entertainment	7qpRGnzayNg	355
Travel_Events	WyDuGFJgrn8	105
People_Blogs	jNbr8RjKr3E	38
Travel_Events	N6UTWOuDTCA	47
Sports	24ByBDptdK0	100
Entertainment	2Ga_POx-A8I	84
Autos_Vehicles	S2R32O3cHQk	12
Education	GMzOhw4Thk8	79
Entertainment	6NXCTEnU8cY	39
Education	J3ixfgJBtOc	19
Gaming	sOr4Sdni0cQ	30
Travel_Events	luIHHCFpngc	22
Education	L1vijkuO_mM	103
Sports	xRMxq0gD5TY	277
Comedy	cJcM4Rg3npk	44
Travel_Events	zPqpcBuvzBI	84
Film_Animation	w8Xsiicr0UM	0
Film_Animation	hpz0N0VE7xU	0
People_Blogs	sR3GmePW4VM	29
Travel_Events	o5hAbYUYN78	2
Entertainment	18ApE8TYSmE	29
Travel_Events	BoFK0Ed_JjI	54
News_Politics	Xz1O9FKS0gw	3
Pets_Animals	PHribYwDEp0	9
Entertainment	p_xji7bnnnI	8
Education	xuVHe-0r-BE	51
Entertainment	tiOrSbgla5s	5
Travel_Events	NNYtJZpIQOE	196
Travel_Events	rVu9gkLZH34	239
Travel_Events	Rpq2I79UxLI	35
Travel_Events	6ZwLfvpnEwY	16
Travel_Events	ULSE5Yc4U7Q	188
Autos_Vehicles	Rp-W3caZK6s	109
News_Politics	96T1j_pFg-I	37
Gaming	n_JRK7bBrAw	6
Entertainment	RrbFVeg2fKM	70
People_Blogs	PH_-n7CaA3c	126
People_Blogs	twD4Gvjumbs	15
Travel_Events	LnPyHHBirA8	112
News_Politics	h4u7FLzjJ7E	8
Science_Technology	MzcdEI-tSUc	21
Gaming	OwfXGXFYt0s	11
Entertainment	iEpJtW8RAy0	105
Autos_Vehicles	C7sfmf5VLgI	32
Autos_Vehicles	KFLit6rhJzY	4
People_Blogs	8uqX83N1z_s	28
People_Blogs	fCRhTxQLVF0	9
Science_Technology	n12yeyq_nIo	17
Travel_Events	rcu493OHVUA	70
Education	2Sd0fSoWfgE	81
Travel_Events	7fSoWhclluk	14
Science_Technology	8YOJ3FmmBk0	48
Science_Technology	hj0FII-rFPc	52
People_Blogs	jWdhovTutzc	67
Entertainment	2jfAd-B8WfM	119
Autos_Vehicles	jp2iR-85250	35
Entertainment	QdYjkVuGehs	37
Education	hlnMJtTpSCc	43
Pets_Animals	6VLAORtjc-I	8
Entertainment	TpHDoTp7CY4	80
Autos_Vehicles	kboa8Cy0_Ao	165
Science_Technology	pj1i6WwdM1s	23
People_Blogs	YZRn97Ckq_c	133
Travel_Events	C3EWKMWevLU	1
Gaming	N4alSoFNs5A	18
Education	B24kZJA2uZs	24
People_Blogs	ZyBHdgxb_mo	59
People_Blogs	nLvCA4fEEK8	26
People_Blogs	8Uxqn51mnBg	25
Travel_Events	hitm7pUl0EA	3
Travel_Events	j3Iy592_3_w	17
Education	v5QhHxh0n30	340
Travel_Events	Puu9wr4lFPk	2
People_Blogs	ddFAhVfinzE	57
Travel_Events	Kp29zcxmkmo	19
Travel_Events	uTFVZERn98E	43
Travel_Events	d9d1mqQklz8	76
People_Blogs	xatOh3I6CsE	117
Travel_Events	1nRA9mzpQW4	30
Sports	xLd7C0cx6z8	60
Travel_Events	MVQvswAiFss	51
Gaming	e3Z1OEThn4Q	1
Autos_Vehicles	LsV8uFhSJjg	89
People_Blogs	3Nm63vWO6Dw	7
Travel_Events	2Pu4Q-6AqMQ	41
Howto_Style	P0xOolEoDjE	77
Science_Technology	TFm77Ii2uxo	16
Autos_Vehicles	pCLANiptSzU	91
Gaming	-wLXHml9Q14	39
Gaming	MDcqsqpo6fU	4
Travel_Events	4ExGZLzAokw	45
Entertainment	OMBKaGcUnxo	52
Science_Technology	qcl-ECc-RjE	37
Gaming	94eMrn4SICM	15
Entertainment	fW1dUrj0dBs	55
Travel_Events	2YUssC5yD7w	122
Travel_Events	mr-guPrWw4E	615
Howto_Style	PhaBaa20Ork	13
Autos_Vehicles	6S9aKLTOoIs	2
Travel_Events	nBVKl3AvouQ	51
Travel_Events	Yt_SsybhTXc	212
Travel_Events	8YGBUxZPGNI	11
People_Blogs	7aMNjN7r1DU	235
Travel_Events	SCiSbfhHq6M	1
Autos_Vehicles	tyVKicm9CN0	12
Sports	xRDYnlHDbXM	14
People_Blogs	YAWy4LjS4Fc	51
Entertainment	RtSKBo8woSQ	138
People_Blogs	UWESPisKWGY	38
Pets_Animals	sT0hVLEe5mU	9
Sports	6hQmIJ6avJ8	14
Entertainment	YScYytcG0YM	57
Travel_Events	T0DNBJT6_dk	73
People_Blogs	rWXimAjdA5I	35
Science_Technology	_Jd3AHSMAh4	33
People_Blogs	yECz4_UMbMs	44
Entertainment	Cs-wPo4fPLg	12
Travel_Events	EkwJd2W9gPw	36
Entertainment	VdQDF_REVJ4	93
Science_Technology	m5QJUA3Tro8	28
Autos_Vehicles	5aYej89a_E4	10
Travel_Events	CNEOljJXVNE	39
Travel_Events	eSuo8MO6h3Y	109
People_Blogs	UjAnkE6080w	46
Science_Technology	a8w5uYujhkY	3
Autos_Vehicles	zdOqCBa0qU0	14
Autos_Vehicles	FkDGxjxM5tY	34
Entertainment	8STvAtM5gG0	41
Film_Animation	Avip3eHPib4	95
Gaming	Mhc7zzFe98s	39
People_Blogs	-ODwbeKrIt4	43
Travel_Events	gSSOnHd90kA	90
Travel_Events	rgsXBdOC5Eo	272
People_Blogs	qFB6lCqsAj8	13
Entertainment	6K-1zMz8I3A	53
Howto_Style	W6zXoCaCFC8	27
Gaming	bHNP2axE8pE	7
Pets_Animals	BGqiMOwpgY0	1
People_Blogs	5cbD8t8h3go	6
Travel_Events	USeiZiJkMdk	4
Film_Animation	m59SoAuqyPM	8
Science_Technology	5JvJCvdqvYs	22
Entertainment	_TG3zziTzao	7
People_Blogs	G2sqIB48cdA	13
Travel_Events	m_84K6NiXkQ	13
People_Blogs	ylgxE0v3w4U	68
People_Blogs	R_bFH0-rXYs	27
Entertainment	4_acimftbWU	247
Sports	ffLOQfx2_28	28
People_Blogs	2CZtFQwQy3g	115
People_Blogs	JtUBdCJ7zCM	0
Film_Animation	2pNhhbHbmgU	35
Travel_Events	cqwCb9vFm5I	116
Entertainment	bqDwlAUlDNU	41
Pets_Animals	3MD4RZJd4SM	19
Gaming	TTheg1gG3Xw	11
People_Blogs	KfV9rTMu_lU	9
Sports	iK0KNBM1Bdw	284
Gaming	tLgQHFzdR9g	18
News_Politics	FebcJjVqMQE	112
People_Blogs	sMfwWXfA8KI	43
Travel_Events	QseqHDSrHoM	207
Travel_Events	WB3EmKnTb3s	104
Film_Animation	qA9YWBSsKoU	18
Entertainment	Yp12c3-IL-I	16
Entertainment	iLJ34PY_3vg	61
Film_Animation	jm7LdU_pKX4	57
People_Blogs	h2wxUf6DegU	23
Gaming	JipE_7cWnBs	535
Travel_Events	7r4232rrX_U	94
Travel_Events	cu7qaQWMJj4	6
People_Blogs	GlgscCaeMSE	160
Travel_Events	BJlbCGO4Ew0	97
Autos_Vehicles	f678BYOGfr8	42
People_Blogs	OGsd4Ity5Ks	4
Travel_Events	IvhE9nDjuys	55
Film_Animation	nfD3kGidFds	0
Entertainment	xyNPc-aOels	94
Autos_Vehicles	FAC6hbA09XE	17
Entertainment	Th3zL2TIfoc	79
Sports	xRMxq0gD5TY	90
People_Blogs	IknaINubRQA	11
People_Blogs	6ur1U1dXl7M	262
People_Blogs	wx5TojgnXkg	69
Travel_Events	frevvv_hWjQ	22
Travel_Events	D9-i_F3xYhI	86
Entertainment	IpjyW_xdDrY	12
Howto_Style	e7xm7TIOzn8	4
Entertainment	aczRGIysZGQ	160
Travel_Events	l6W2PtfaWTs	4
Travel_Events	RDYMD_IZVbo	325
Science_Technology	9d7jg6NxCLM	56
Travel_Events	h0YTIfqiD5A	16
Film_Animation	PmQcbISFIQs	1
Travel_Events	NNYtJZpIQOE	9
Travel_Events	rVu9gkLZH34	52
Sports	Q1a8YJmijBo	6
People_Blogs	eynSyjGYHZs	8
Film_Animation	OxkFLD7tmfY	1
Sports	DnjxmgHjOuQ	19
People_Blogs	Ro9aEIN3YRA	459
Gaming	gjwBK6nrZXk	19
Comedy	vRQ6m1v-PDI	18
People_Blogs	G9Dwd7RoNhk	60
People_Blogs	lXdYVLpSr9w	33
Travel_Events	g-mxDh2beb0	55
Sports	aElPsVFaRU8	23
People_Blogs	7pcv1FnIJMU	154
Science_Technology	47qsh2brfKU	28
Travel_Events	QOWWDnPJhBU	20
Entertainment	94oqoSMlYo8	15
Travel_Events	UnXF7inDZM0	11
People_Blogs	oRLGQdqXhi4	9
Gaming	7O3DuYr4X1M	2
Sports	wCHNWHYMje4	29
Travel_Events	iSySJzYIu4k	35
People_Blogs	stDBE0S48X4	79
Film_Animation	vFhBAQiXlpg	3
Sports	uBtT4hjv03A	67
Film_Animation	YIXs1N_Conc	5
Science_Technology	v27i2dTyr3Y	23
Entertainment	6w9wZQwVRkw	54
Autos_Vehicles	Rp-W3caZK6s	272
Entertainment	SXcIh9wZ7eA	14
Science_Technology	tBhuSTXMCaI	24
Gaming	jtxkGo1sVYE	3
Entertainment	J0759OHVK88	16
Travel_Events	KUKvvVPdTXY	15
Film_Animation	xlaCZVNsDiI	63
Travel_Events	lD6l8Qoy5XU	0
Travel_Events	Pi6Kqcv9ALQ	260
People_Blogs	3p2NikSzAwA	19
Entertainment	KszgKLaRyBg	27
Entertainment	Fi0dCcwctmc	54
Entertainment	XWS7lyqjGxY	40
Science_Technology	J0abnke06ec	2
Travel_Events	crZoFc_brh4	73
Entertainment	G5Y_X9VeNrw	3
Entertainment	FKm_BGy_UME	0
People_Blogs	CSwVAzNRV5g	91
Science_Technology	dN5VNbVxbkc	107
Entertainment	ETTsaG-YCjM	35
People_Blogs	QVgre_npmk4	49
Autos_Vehicles	yzc6ZUMGj1M	220
People_Blogs	NMsTtWGzr5E	10
Film_Animation	iapzZzmUZzg	4
Entertainment	jkGkz2TnWF4	21
Travel_Events	e4uJfwYB240	175
Travel_Events	ghN3eeVZM80	224
People_Blogs	AprobITVYL0	44
Travel_Events	KF7ICIvY8qk	19
Travel_Events	Lg6YYMZzxVk	169
Gaming	92Jm1WykPRk	9
Entertainment	pkyKj0H4UFA	6
Entertainment	rnr3p7ij934	6
Science_Technology	i0kdT5oEN2Q	29
Travel_Events	N4w9YkLX2Ro	271
Sports	VsEuGAozFlA	3
Travel_Events	y1bom21meVI	0
Sports	22Z-5_h-iRk	101
Travel_Events	Yt_SsybhTXc	25
Gaming	CMq1DPctuS0	52
People_Blogs	h4sTqj79JBc	79
Film_Animation	sHgRVBDyKDI	40
Film_Animation	6ihrSROs-AQ	53
Film_Animation	bW9VYhytk-c	187
Science_Technology	chW4dt3KP9c	128
Entertainment	q0uO-_HkeBs	51
Travel_Events	GrC_JwbOf4o	53
Film_Animation	gpg2lqs1HDk	7
Entertainment	rTL8-Obs3PE	26
Travel_Events	bQObmjDp-LE	227
Entertainment	Y6T2Rkhm4DE	8
Gaming	sX4Pt_KgTwk	38
People_Blogs	b9WE1sD7jnc	11
Science_Technology	rFBBu6lxA6o	56
Sports	GvfJmFX5csI	10
People_Blogs	gsew6RhXhMw	20
Travel_Events	Xp3G3fQuC7s	7
Autos_Vehicles	XlqpAIUOlwU	47
Entertainment	oNEW4qPacGw	3
Gaming	4kOTUa1F68A	17
Travel_Events	2OzlksZBTiA	28
Gaming	it34M7MTjU0	40
Entertainment	jBtadVG6Z4Y	57
Entertainment	6_-CDm4CBQs	65
People_Blogs	TxF5riCFzBs	205
Entertainment	YkC2abRcwlg	6
Comedy	kkzv64-nLmU	91
Travel_Events	l6OoQaonFQ4	8
People_Blogs	GLmeBAkDV08	15
Education	tlG6Io2mWAY	67
Travel_Events	rgsXBdOC5Eo	85
Entertainment	QZn9Q8Y2Qbk	28
News_Politics	CZJSA6eTRA4	47
Gaming	trFjWLzecIY	39
Travel_Events	ZfFu1O92Hg0	262
Travel_Events	qmb6RnxZWY8	22
Entertainment	1cMNIGnGnlk	13
Travel_Events	w8nJmua9vt8	50
Film_Animation	Rry0tPnqMnQ	125
Education	WO8gk9hIP0A	37
Entertainment	Nfc1oi0hBx4	47
Science_Technology	adZ05S6mXsU	0
Entertainment	OtSIQRRkICo	110
People_Blogs	SBpgQ3nwgZs	3
Entertainment	4_acimftbWU	60
Travel_Events	xQ2UN6_Th0s	23
Gaming	Mck7oZVfmwM	10
Autos_Vehicles	EpCNa466AOw	109
Film_Animation	MhBufzqQmzk	96
Science_Technology	ZgR_kg52owI	40
Entertainment	lyBjNu2vLwg	107
Travel_Events	LnPyHHBirA8	193
Sports	iK0KNBM1Bdw	97
Travel_Events	xtkaliIPJwQ	108
Entertainment	cd6tepIKP9A	17
Entertainment	t6zJgKuxYFY	54
Education	FLzV8W5zLXE	3
Gaming	gP_3F2DQklY	18
Travel_Events	V9cY5WWYeHQ	27
Entertainment	0OlkgGsgFYY	144
Gaming	v6sLqFLeIAI	48
Travel_Events	MmZ2NRiiRlw	108
Travel_Events	m9EClKA1VeQ	12
Autos_Vehicles	__JHa9sfoCQ	74
Entertainment	G7g2FEi7AAQ	2
Travel_Events	Xb-xZj-EVO0	10
People_Blogs	4JNCZryZd0U	0
Travel_Events	Old5zUP0Zlg	107
Travel_Events	EssuuYdDJZ4	12
Travel_Events	SJ0kTIKKo6w	37
Entertainment	2jfAd-B8WfM	200
Entertainment	AfApPcbE314	20
Gaming	Rxj3b2ocne0	6
Sports	HW1lefCP4bc	55
News_Politics	Oj0NQMhw818	114
Gaming	jGkY8Xnwb6I	25
People_Blogs	zHeKAbKVJlQ	7
Film_Animation	33uyhorbhAo	6
Travel_Events	ghdAW41b-2c	26
Entertainment	s4Jgwpr29YI	200
Travel_Events	eCJMhHB7jYY	6
Travel_Events	8iHPUK7KMtY	80
Entertainment	AhoFkfdDzI4	3
Education	lMNhaKFOZLI	32
People_Blogs	IIghdCLSwGg	43
Sports	OC8I70ySoCU	8
Travel_Events	jwl4CqpXk2Y	81
Film_Animation	qtwrzi1DNgU	130
Autos_Vehicles	ia3nySleR6g	143
People_Blogs	JOMp6mK3gOk	15
Sports	OBp2EWPjotk	2
Travel_Events	KR9FZ0J_tCo	12
People_Blogs	6ur1U1dXl7M	75
Science_Technology	D4Sqy_0nzmo	76
Travel_Events	k4iFMDRsRrc	16
Autos_Vehicles	M3fI5Pkh2b8	207
People_Blogs	FgVS9Zdj_s8	4
News_Politics	IPt-ZMF0CQM	48
Autos_Vehicles	oYBcQ7pSymg	18
Entertainment	Z22y9dWPZDU	46
Science_Technology	qDPf49V5orE	44
Science_Technology	9r-A5PTyAuU	27
Education	JNLJl79yHC0	71
Pets_Animals	-7YT-0Ye5-U	6
News_Politics	6u1GqrnHCo8	6
Travel_Events	RDYMD_IZVbo	138
Travel_Events	PCVpbNQFLLI	102
People_Blogs	-BXZZEF2Gw0	114
Gaming	6KAocPsH_vA	45
Autos_Vehicles	dfzCFVj-Tyo	123
Travel_Events	aj1YtFFuWmc	52
People_Blogs	yXY68ZyWDQ4	9
Gaming	y6rTJkL8h1s	46
Pets_Animals	GNp7mbGYZYg	38
Travel_Events	pAzy0EUxGt0	143
People_Blogs	FNhYKxnTFpY	261
People_Blogs	23pxxtbmCdg	11
Entertainment	y4HSI4_yNF4	79
Autos_Vehicles	FxgkVIRUZLY	18
Autos_Vehicles	nz-vGcs2yvI	5
Gaming	LOef0H7xqA8	33
Entertainment	JcUGCvFISOA	57
People_Blogs	Ynmp8jFNHkQ	148
Autos_Vehicles	HK02q6kWhAk	58
Comedy	E8NBmRJomE8	182
Autos_Vehicles	6S9aKLTOoIs	83
People_Blogs	Ro9aEIN3YRA	272
Education	pZWErCheYWk	21
Travel_Events	-4MzQ1pRd50	56
Entertainment	Cu5-yemGSwY	24
News_Politics	InwhUP7nsjw	4
Autos_Vehicles	UfNwE0gBZ3s	59
Travel_Events	rVu9gkLZH34	215
Autos_Vehicles	byi1pvf5ui0	18
Entertainment	5xI0UHaon58	11
Travel_Events	MuuNppm-ekI	43
Education	lpn-XEgSK3k	12
Autos_Vehicles	Rq57jODEMko	22
News_Politics	96T1j_pFg-I	13
Entertainment	qY6nyYOh8nE	55
Sports	9T3z8lUzp1w	73
Gaming	aYhSy1A8_CA	3
People_Blogs	vlP8-kFHfbk	8
Science_Technology	L59zMi94FwA	88
Entertainment	LX8HsBJD1WI	31
Travel_Events	K2nHCSqjAK4	10
Entertainment	WM8B9ApZeD8	32
People_Blogs	z8l3rVEr0Cg	1
Travel_Events	o58yzqwf-Z0	30
Travel_Events	tXT5CMlkPeI	16
Science_Technology	ihTeVSMh5Gg	68
Travel_Events	8G0zoVm3NOw	71
People_Blogs	e7AYPnOcn2g	141
Gaming	HhjuxVzhw5A	14
People_Blogs	yuS4Ak95TSY	19
Travel_Events	R3EZ434x_K4	28
Travel_Events	QcHJpaETHEw	6
Travel_Events	rgsXBdOC5Eo	353
Pets_Animals	AkGnPl0QL6o	19
Travel_Events	sMXshzqUlQA	83
Entertainment	5jS6bZeIKAY	82
Travel_Events	ExWns49AhfI	98
Entertainment	gDRifux70GY	1
Travel_Events	tRoioH8qK5c	121
Entertainment	T_Z5tfSzXPo	43
Education	hlnMJtTpSCc	19
Entertainment	NvQDkuUy0_s	27
Sports	gGxjaVlNnqY	6
Gaming	xf_jpeaqNNs	12
Entertainment	sfJOSlxLbdA	14
Science_Technology	G9_0WP-27tI	41
News_Politics	XpmWCHaOdRg	22
Gaming	kokvHsrUcJA	14
Entertainment	WT7MGpCq9jQ	39
Entertainment	RTJIqGrBs_M	34
Travel_Events	ghN3eeVZM80	37
Education	3Agsqmlr4Zk	9
Travel_Events	DmAGTyWBdok	19
People_Blogs	IBtHP6Khyv0	10
Howto_Style	RP7byg1zKGg	8
Entertainment	LBeW7XWu7_o	13
Travel_Events	6FVn3bOO1is	27
Travel_Events	M9S_BYSmFRM	15
Gaming	9Aw3ssrfHV0	4
Film_Animation	GGWjzNWSXds	3
Sports	PJ8N7gLq5Ac	6
Film_Animation	66s6NB9795E	7
Entertainment	eiMwma69bO4	4
Travel_Events	W0sTwUzjnFc	126
People_Blogs	VEu2yM9QxOc	162
Sports	xnz4S4gONT4	62
Travel_Events	7r4232rrX_U	175
Howto_Style	P0xOolEoDjE	53
People_Blogs	mKf3WiSvnUI	139
Pets_Animals	ysotzxLMOdc	56
Entertainment	MJTrJcpCPCg	8
Travel_Events	bQObmjDp-LE	40
Travel_Events	sfNY2u1Ffi0	33
Autos_Vehicles	9Ys_jo3c2Nw	5
Gaming	DzkM8sOsV2M	68
Nonprofits_Activism	tX7FHeLaLqg	21
Travel_Events	IcOsY2t6RO4	29
Travel_Events	8AN_mBUZ3CA	15
Entertainment	EPsuBCGkok0	9
News_Politics	Tkho9hsrfzU	0
Entertainment	uY-cUFjzUq8	15
Gaming	iRhO1d3gcmY	41
Travel_Events	Yug7aC576lY	47
Travel_Events	14Mr1KU5ItY	23
Autos_Vehicles	SlF80P1U6fs	145
Travel_Events	pFHPmvijbY0	68
Gaming	JgRL1QFydHQ	5
People_Blogs	UWESPisKWGY	14
Sports	xRMxq0gD5TY	171
Film_Animation	4MbgfilykLk	2
Gaming	YWWed2uN87k	4
People_Blogs	oVDGwZvIViU	174
People_Blogs	4hpvU1i9uL8	75
Entertainment	y41tFjfwgeQ	27
Entertainment	atsOvkLE6LU	15
Travel_Events	LFzzYSoPW7Y	24
Autos_Vehicles	3cUgPPgoRyg	16
Travel_Events	vaFYX9Bl3q4	118
Gaming	_YnXw93oU70	7
Science_Technology	9d7jg6NxCLM	137
Science_Technology	RGrkH-zgEB4	23
People_Blogs	oK7chwvbQwM	64
Gaming	-XPc35XmqTk	0
Entertainment	uzbkNMlsv_s	9
Travel_Events	fKye8A5Bm18	45
Travel_Events	zrjLiXTcMI0	30
Entertainment	4ebzizFXfE4	48
People_Blogs	4eFoTBwfbkg	51
Gaming	xM65Etv3nV4	37
Entertainment	Bj1aVW3LuVo	4
Entertainment	aRjyfWwS0ZE	23
Gaming	BJCNW6TYCxs	7
Gaming	0OmKNu-tdBQ	102
People_Blogs	DTcQgTwKy0g	35
Travel_Events	tFDyruw3XVs	63
Education	zqE4uraMUmY	25
Entertainment	K_wtKM9ZC0c	3
Entertainment	faw3P4wpX-0	71
Gaming	Kla2-2hjXw8	35
Travel_Events	oIpa9UqXi9c	30
Travel_Events	MBFKmZXVtsI	14
People_Blogs	DPWW8Sd4evw	30
People_Blogs	GJlmE9T88dk	58
People_Blogs	DkDYw0MQcD0	215
Travel_Events	qgzT47lIN-E	114
Travel_Events	-99rFlYi_Lw	5
News_Politics	nO01nGTBjOg	0
Autos_Vehicles	xP67gtHlkBA	19
Education	lfKXQcX4BCg	11
Travel_Events	1M_s1moYtdE	46
Travel_Events	uM57Oy5bevQ	94
Sports	WCz5kgVrTW8	4
Travel_Events	KCs3FuaBlRk	32
Entertainment	s4Jgwpr29YI	13
Entertainment	5MHsxO1uqyA	35
Science_Technology	BnyM1SOtxvg	5
Entertainment	mUPw0CUTVrU	24
Travel_Events	BJlbCGO4Ew0	73
People_Blogs	TfSYvCiUoVs	19
People_Blogs	NgWVhL2iouk	200
Entertainment	UDa08iSndBg	9
Education	v5QhHxh0n30	234
Gaming	F09fDGpIGBE	7
Science_Technology	2wobOx5mLNs	35
Autos_Vehicles	M3fI5Pkh2b8	20
People_Blogs	7z8ny3wcDc8	4
Travel_Events	7C2c35Qj7Rc	5
Travel_Events	56FTm3V7kao	24
People_Blogs	PKpnJLmaX68	1
Entertainment	xyNPc-aOels	70
Education	gCRQR8Uv9JY	53
Autos_Vehicles	bY4Uu4bzr-8	1
People_Blogs	f6WaYGJURl4	1
People_Blogs	BufN_qkP58E	17
Autos_Vehicles	nuBj5F_a488	6
People_Blogs	R-xtZO6kHmU	97
Travel_Events	Gvf3jbxdkug	32
Travel_Events	RxbJUx_njfI	94
Education	o2rEdg0lN7U	144
Entertainment	gAZV8wwVOeQ	19
People_Blogs	FNhYKxnTFpY	74
Comedy	Rp6VM_hlkUk	69
People_Blogs	S5Ie6Q0xmC0	12
Entertainment	IguQ50AeabI	52
People_Blogs	gPUWwMZMyXU	22
People_Blogs	5z0JW4yIdFg	94
People_Blogs	Ro9aEIN3YRA	85
Gaming	5D6ObaKfcUg	19
Travel_Events	pnP9pMqnBuM	33
Autos_Vehicles	SibbEi9dMcY	20
Sports	gdAhzZy8AJE	9
Pets_Animals	_cmGIyr7cZg	5
People_Blogs	tgqlcKggV0g	21
Pets_Animals	U_6snGw2JD8	79
Travel_Events	crqoUe6tuIo	8
People_Blogs	kIC2v9Uta1Y	42
People_Blogs	yXY68ZyWDQ4	172
Autos_Vehicles	mdkyQT7-hC0	128
Gaming	lvPG3YNbXrI	3
Gaming	ydyRe_Ju6CY	34
Entertainment	FZgJBEFcxBM	38
Entertainment	UB7EO0z181Y	87
People_Blogs	0aXGFe1ZB3A	26
Nonprofits_Activism	ldSsFREnXeM	77
Entertainment	NvQDkuUy0_s	54
Gaming	5-gcMT2k2RE	11
Travel_Events	E6HvTbjM8x4	0
Science_Technology	2XLPBKxn6Bo	217
Entertainment	70Pgnkyo8QI	12
People_Blogs	7YJ5bTRtVE0	9
Autos_Vehicles	JRPafnjumPk	7
News_Politics	Syafz1UDbm8	16
Travel_Events	frQclXPfhLk	16
Travel_Events	JOd1FQ92VwA	3
Travel_Events	T0DNBJT6_dk	317
Autos_Vehicles	UvHeQ58SHHc	31
People_Blogs	yzKUtZ6PZQ0	33
Travel_Events	iSySJzYIu4k	11
People_Blogs	q0OeFwJmfJw	22
Travel_Events	_kdVbteuA-k	200
Gaming	WuAeaj0x4G8	23
People_Blogs	ctjaJL0veg0	23
Entertainment	JMmmxhWUzmE	67
Entertainment	mhvN_Y0qDZc	1
Entertainment	k0ucQDhZUls	13
People_Blogs	wRULsQcxOVE	1
Entertainment	UXwyXsTYic8	95
Entertainment	T-aOVE22lEw	5
Pets_Animals	_xPi0KXSBuY	8
Gaming	fdNHr_lWIOo	11
Sports	VeXmjPDjTpI	28
People_Blogs	ldJu3R-Mkdg	0
Entertainment	WeBY4pUppmo	45
Science_Technology	xAuVs9_o9RY	10
Travel_Events	jCSXtoB1ag4	35
Education	zK5WcXdbE00	29
Pets_Animals	CdTSU7hBr2c	15
Travel_Events	j0arrqnFIlc	9
Travel_Events	J3Xef3E3aTQ	287
Entertainment	88M7FPtDp2U	186
Gaming	qYA5ngmgcyM	9
Science_Technology	ZgR_kg52owI	121
Education	RCr1M523VCU	4
People_Blogs	ULgAKtt2NFI	60
Travel_Events	nRD9-3QGWxI	6
Sports	WdwI3DwYYBo	178
